{'r_arm': 94.56363410999312},{'l_arm': 113.07034636608496},{'r_leg': 132.15705387503715},{'l_leg': 69.07338025717169},{'r_shoulder': 94.09515924778381},{'l_shoulder': 91.30410186393344},{'r_hip': 163.70279011099834},{'l_hip': 124.08176925206686},front
{'r_arm': 97.53972065280881},{'l_arm': 112.45407305656813},{'r_leg': 131.58047254214407},{'l_leg': 68.55421912754004},{'r_shoulder': 94.81045226799272},{'l_shoulder': 91.23185443380429},{'r_hip': 163.26870767730398},{'l_hip': 123.53555584708678},front
{'r_arm': 103.09280902601202},{'l_arm': 103.73596471162689},{'r_leg': 130.78345814544056},{'l_leg': 65.76536352706566},{'r_shoulder': 96.9128584231193},{'l_shoulder': 92.65947620323082},{'r_hip': 163.45789857385407},{'l_hip': 113.54303875555254},front
{'r_arm': 95.52890077179536},{'l_arm': 103.51002355221863},{'r_leg': 129.35359810159926},{'l_leg': 62.551721556559464},{'r_shoulder': 96.97454720690847},{'l_shoulder': 93.19725396408154},{'r_hip': 164.5333768354995},{'l_hip': 111.32006615886927},front
{'r_arm': 98.71169137175342},{'l_arm': 105.45441649938239},{'r_leg': 126.41982110920793},{'l_leg': 57.2361498923446},{'r_shoulder': 96.83412389245477},{'l_shoulder': 92.4941267186597},{'r_hip': 165.34389973960265},{'l_hip': 106.7064730533475},front
{'r_arm': 107.8163619476299},{'l_arm': 100.41435412594889},{'r_leg': 141.73290414723508},{'l_leg': 67.3587240741953},{'r_shoulder': 102.35807296849356},{'l_shoulder': 92.81241377803343},{'r_hip': 158.0856559648662},{'l_hip': 110.72202710313606},front
{'r_arm': 109.60584395278786},{'l_arm': 103.68155909477285},{'r_leg': 107.02063527441007},{'l_leg': 43.35804118670706},{'r_shoulder': 105.59514847353437},{'l_shoulder': 93.25217742085667},{'r_hip': 150.23417032894983},{'l_hip': 90.17457208858275},front
{'r_arm': 107.72374098594514},{'l_arm': 105.45686374650212},{'r_leg': 44.54945815019228},{'l_leg': 30.38574677898844},{'r_shoulder': 105.51344387311896},{'l_shoulder': 91.75323858779362},{'r_hip': 95.24299014071406},{'l_hip': 78.97242211382465},front
{'r_arm': 114.66274550800382},{'l_arm': 110.86590572901495},{'r_leg': 30.231644699410253},{'l_leg': 28.69980802233953},{'r_shoulder': 107.23998754584383},{'l_shoulder': 95.59016512718728},{'r_hip': 80.65656809545372},{'l_hip': 76.26344596220787},front
{'r_arm': 113.82353524699933},{'l_arm': 115.82145414897165},{'r_leg': 27.244286493496606},{'l_leg': 26.114193367939624},{'r_shoulder': 107.617299081594},{'l_shoulder': 95.44252620256722},{'r_hip': 76.97720503912794},{'l_hip': 74.50850292331717},front
{'r_arm': 118.1150624735079},{'l_arm': 117.963477878815},{'r_leg': 20.370245768475407},{'l_leg': 22.651500259924955},{'r_shoulder': 116.71361302483629},{'l_shoulder': 98.7825795149689},{'r_hip': 62.50802750568485},{'l_hip': 65.18937219093438},front
{'r_arm': 120.75671671794036},{'l_arm': 126.18329801925543},{'r_leg': 17.73796570087352},{'l_leg': 20.69912779954989},{'r_shoulder': 121.7710085482216},{'l_shoulder': 99.8875445660226},{'r_hip': 55.39846373402948},{'l_hip': 60.42012624921475},front
{'r_arm': 116.87907072067686},{'l_arm': 115.44880263485234},{'r_leg': 15.815328038076585},{'l_leg': 20.702392554573045},{'r_shoulder': 120.96799136019658},{'l_shoulder': 96.61461984531367},{'r_hip': 54.45288353038573},{'l_hip': 60.82778689254177},front
{'r_arm': 97.43646802817987},{'l_arm': 93.50610842090872},{'r_leg': 17.203135894069174},{'l_leg': 22.72028370787844},{'r_shoulder': 110.11763540438442},{'l_shoulder': 76.57530387678014},{'r_hip': 60.33572928036703},{'l_hip': 65.84847189710338},front
{'r_arm': 84.3798984769025},{'l_arm': 73.65210032998174},{'r_leg': 17.842111974116463},{'l_leg': 20.209758876306335},{'r_shoulder': 101.50531261400377},{'l_shoulder': 45.62756580114827},{'r_hip': 65.69826745102975},{'l_hip': 65.91901124437352},front
{'r_arm': 78.07931097645603},{'l_arm': 69.04653590739619},{'r_leg': 17.40938787421789},{'l_leg': 19.541079204665788},{'r_shoulder': 108.20430702408612},{'l_shoulder': 43.53613705205945},{'r_hip': 50.319783522421666},{'l_hip': 49.497270489849555},front
{'r_arm': 66.51272967207282},{'l_arm': 70.91901457917814},{'r_leg': 16.02330944246732},{'l_leg': 19.492739282784136},{'r_shoulder': 101.59435433263698},{'l_shoulder': 47.683991143583164},{'r_hip': 49.0589853183355},{'l_hip': 50.4949820952984},front
{'r_arm': 67.28356513216615},{'l_arm': 69.91547051437537},{'r_leg': 14.543392031920547},{'l_leg': 18.804970873261773},{'r_shoulder': 97.28207487149345},{'l_shoulder': 44.307757390691606},{'r_hip': 46.87150841018096},{'l_hip': 50.62589885210697},front
